       Step     Time          Energy         fmax
MDMin:    0 13:46:44     1918.141943        2.0326
MDMin:    1 13:46:46     1913.358901        1.3467
MDMin:    2 13:46:47     1905.049603        0.8306
MDMin:    3 13:46:48     1900.403194        1.6470
MDMin:    4 13:46:50     1899.399124        2.9500
MDMin:    5 13:46:52     1898.432297        0.5985
MDMin:    6 13:46:53     1897.656946        0.8829
MDMin:    7 13:46:55     1897.182259        1.2155
MDMin:    8 13:46:56     1896.838359        0.4035
MDMin:    9 13:46:58     1896.505375        0.6083
MDMin:   10 13:46:59     1896.237443        1.3038
MDMin:   11 13:47:01     1896.090448        1.1674
MDMin:   12 13:47:02     1895.985270        0.2323
MDMin:   13 13:47:04     1895.862031        0.2840
MDMin:   14 13:47:06     1895.776563        0.9546
MDMin:   15 13:47:07     1895.718525        0.5455
MDMin:   16 13:47:09     1895.687159        0.1091
MDMin:   17 13:47:10     1895.645499        0.1831
MDMin:   18 13:47:12     1895.610721        0.4776
MDMin:   19 13:47:13     1895.596380        0.5023
MDMin:   20 13:47:15     1895.579586        0.0869
MDMin:   21 13:47:16     1895.564102        0.1265
MDMin:   22 13:47:18     1895.553746        0.3719
MDMin:   23 13:47:20     1895.544753        0.1885
MDMin:   24 13:47:21     1895.540375        0.0636
MDMin:   25 13:47:23     1895.533331        0.0603
MDMin:   26 13:47:24     1895.524381        0.1096
MDMin:   27 13:47:26     1895.522328        0.3634
MDMin:   28 13:47:27     1895.515392        0.0502
MDMin:   29 13:47:29     1895.512006        0.0478
       Step     Time          Energy         fmax
MDMin:    0 22:18:04      381.778673        0.2837
MDMin:    1 22:18:06      381.747695        0.2063
MDMin:    2 22:18:08      381.704555        0.0679
MDMin:    3 22:18:10      381.683199        0.0717
MDMin:    4 22:18:12      381.675876        0.1941
MDMin:    5 22:18:14      381.670424        0.0452
       Step     Time          Energy         fmax
MDMin:    0 08:49:56      381.670424        0.0452
       Step     Time          Energy         fmax
MDMin:    0 11:13:04      381.670424        0.0452
