       Step     Time          Energy         fmax
MDMin:    0 17:20:42   -32649.832239        1.7021
MDMin:    1 17:21:05   -32654.187571        1.4816
MDMin:    2 17:21:28   -32662.393860        0.7271
MDMin:    3 17:21:51   -32669.211777        0.4462
MDMin:    4 17:22:13   -32672.994649        0.9141
MDMin:    5 17:22:37   -32674.831199        0.4709
MDMin:    6 17:23:00   -32675.530466        0.2134
MDMin:    7 17:23:23   -32676.634114        0.1891
MDMin:    8 17:23:47   -32678.078536        0.2084
MDMin:    9 17:24:10   -32679.411074        0.6434
MDMin:   10 17:24:34   -32679.915323        0.7794
MDMin:   11 17:24:57   -32680.367210        0.2919
MDMin:   12 17:25:21   -32680.861821        0.4388
MDMin:   13 17:25:44   -32681.275810        0.2367
MDMin:   14 17:26:07   -32681.671582        0.3327
MDMin:   15 17:26:31   -32682.064587        0.2889
MDMin:   16 17:26:54   -32682.411135        0.4139
MDMin:   17 17:27:18   -32682.707993        0.2325
MDMin:   18 17:27:41   -32682.988097        0.2692
MDMin:   19 17:28:05   -32683.280325        0.2339
MDMin:   20 17:28:28   -32683.550353        0.3657
MDMin:   21 17:28:52   -32683.779870        0.2368
MDMin:   22 17:29:15   -32683.987169        0.2239
MDMin:   23 17:29:39   -32684.206591        0.1839
MDMin:   24 17:30:03   -32684.423900        0.3105
MDMin:   25 17:30:26   -32684.607224        0.2494
MDMin:   26 17:30:50   -32684.767254        0.1944
MDMin:   27 17:31:13   -32684.931677        0.1441
MDMin:   28 17:31:37   -32685.107813        0.2531
MDMin:   29 17:32:00   -32685.258174        0.2537
MDMin:   30 17:32:24   -32685.387134        0.1832
MDMin:   31 17:32:48   -32685.510160        0.1181
MDMin:   32 17:33:12   -32685.649532        0.1998
MDMin:   33 17:33:36   -32685.775766        0.2344
MDMin:   34 17:33:59   -32685.881665        0.1942
MDMin:   35 17:34:23   -32685.974855        0.1022
MDMin:   36 17:34:48   -32686.081231        0.1519
MDMin:   37 17:35:11   -32686.189002        0.1943
MDMin:   38 17:35:35   -32686.276868        0.2181
MDMin:   39 17:35:59   -32686.351715        0.0917
MDMin:   40 17:36:23   -32686.431522        0.1138
MDMin:   41 17:36:47   -32686.522775        0.1495
MDMin:   42 17:37:10   -32686.598074        0.2273
MDMin:   43 17:37:34   -32686.661906        0.0990
MDMin:   44 17:37:57   -32686.720780        0.0922
MDMin:   45 17:38:21   -32686.792717        0.1103
MDMin:   46 17:38:44   -32686.859081        0.1984
MDMin:   47 17:39:07   -32686.912500        0.1328
MDMin:   48 17:39:31   -32686.957074        0.0757
MDMin:   49 17:39:54   -32687.010698        0.0729
MDMin:   50 17:40:18   -32687.070587        0.1482
MDMin:   51 17:40:42   -32687.115944        0.1747
MDMin:   52 17:41:06   -32687.155164        0.0646
MDMin:   53 17:41:30   -32687.194830        0.0498
       Step     Time          Energy         fmax
MDMin:    0 17:54:20   -32687.194830        0.0498
       Step     Time          Energy         fmax
MDMin:    0 14:03:45    33953.142512        0.5285
MDMin:    1 14:04:00    33951.887743        0.4114
MDMin:    2 14:04:15    33948.572306        0.2040
MDMin:    3 14:04:30    33943.932861        0.1823
MDMin:    4 14:04:45    33938.576868        0.3061
MDMin:    5 14:05:01    33933.906269        0.9201
MDMin:    6 14:05:16    33932.680572        1.5520
MDMin:    7 14:05:31    33931.101474        0.7448
MDMin:    8 14:05:46    33929.627230        0.5604
MDMin:    9 14:06:01    33928.506709        0.2749
MDMin:   10 14:06:16    33927.205218        0.2174
MDMin:   11 14:06:32    33925.617326        0.4984
MDMin:   12 14:06:47    33924.388377        0.7582
MDMin:   13 14:07:02    33923.410388        0.3597
MDMin:   14 14:07:17    33922.629165        0.1800
MDMin:   15 14:07:32    33921.585896        0.3118
MDMin:   16 14:07:47    33920.497409        0.4827
MDMin:   17 14:08:02    33919.745868        0.6613
MDMin:   18 14:08:18    33919.140204        0.1159
MDMin:   19 14:08:33    33918.451159        0.1344
MDMin:   20 14:08:48    33917.496216        0.1789
MDMin:   21 14:09:03    33916.579303        0.5910
MDMin:   22 14:09:18    33916.069339        0.5594
MDMin:   23 14:09:33    33915.698848        0.1410
MDMin:   24 14:09:48    33915.204850        0.1812
MDMin:   25 14:10:04    33914.597584        0.2447
MDMin:   26 14:10:19    33914.117462        0.5332
MDMin:   27 14:10:34    33913.735648        0.1774
MDMin:   28 14:10:49    33913.429958        0.1506
MDMin:   29 14:11:04    33913.022263        0.1420
MDMin:   30 14:11:19    33912.586052        0.3518
MDMin:   31 14:11:34    33912.278997        0.3750
MDMin:   32 14:11:50    33912.028607        0.1018
MDMin:   33 14:12:05    33911.754956        0.0760
MDMin:   34 14:12:20    33911.379206        0.1740
MDMin:   35 14:12:35    33911.026906        0.3446
MDMin:   36 14:12:50    33910.809115        0.3653
MDMin:   37 14:13:05    33910.656720        0.0571
MDMin:   38 14:13:20    33910.446375        0.0466
       Step     Time          Energy         fmax
MDMin:    0 14:38:12    33910.446375        0.0466
