       Step     Time          Energy         fmax
MDMin:   40 21:49:20   -22649.624385        0.0985
MDMin:   41 21:49:58   -22650.362396        0.1309
MDMin:   42 21:50:37   -22650.999532        0.1073
MDMin:   43 21:51:15   -22651.577362        0.0793
MDMin:   44 21:51:54   -22652.222061        0.0786
MDMin:   45 21:52:32   -22652.919932        0.1098
MDMin:   46 21:53:10   -22653.529865        0.1157
MDMin:   47 21:53:49   -22654.065156        0.0807
MDMin:   48 21:54:28   -22654.602933        0.0662
MDMin:   49 21:55:07   -22655.227639        0.0885
MDMin:   50 21:55:45   -22655.819834        0.1085
MDMin:   51 21:56:24   -22656.326977        0.0924
MDMin:   52 21:57:03   -22656.786302        0.0616
MDMin:   53 21:57:42   -22657.313606        0.0702
MDMin:   54 21:58:21   -22657.881790        0.0923
MDMin:   55 21:58:59   -22658.368108        0.1066
MDMin:   56 21:59:38   -22658.793761        0.0628
MDMin:   57 22:00:17   -22659.230625        0.0586
MDMin:   58 22:00:55   -22659.746063        0.0749
MDMin:   59 22:01:34   -22660.223211        0.1038
MDMin:   60 22:02:13   -22660.629547        0.0749
MDMin:   61 22:02:51   -22660.996624        0.0528
MDMin:   62 22:03:30   -22661.430457        0.0592
MDMin:   63 22:04:09   -22661.894978        0.0853
MDMin:   64 22:04:48   -22662.284684        0.0907
MDMin:   65 22:05:27   -22662.624643        0.0514
MDMin:   66 22:06:06   -22662.981825        0.0488
       Step     Time          Energy         fmax
MDMin:    0 08:30:24   -22662.981825        0.0488
       Step     Time          Energy         fmax
MDMin:    0 17:03:31   -22662.981825        0.0488
