       Step     Time          Energy         fmax
MDMin:   28 22:24:20   -11532.478303        0.8406
MDMin:   29 22:24:34   -11532.527918        0.4318
MDMin:   30 22:24:46   -11532.576079        0.5568
MDMin:   31 22:24:59   -11532.618555        0.9344
MDMin:   32 22:25:12   -11532.663197        0.8134
MDMin:   33 22:25:25   -11532.707134        0.3636
MDMin:   34 22:25:38   -11532.750267        0.4933
MDMin:   35 22:25:51   -11532.787682        0.9106
MDMin:   36 22:26:04   -11532.826601        0.8062
MDMin:   37 22:26:17   -11532.866178        0.2906
MDMin:   38 22:26:29   -11532.905349        0.4198
MDMin:   39 22:26:43   -11532.939428        0.8849
MDMin:   40 22:26:55   -11532.972265        0.8302
MDMin:   41 22:27:08   -11533.009206        0.2113
MDMin:   42 22:27:21   -11533.045365        0.3303
MDMin:   43 22:27:34   -11533.079066        0.8350
MDMin:   44 22:27:47   -11533.103558        0.9087
MDMin:   45 22:28:00   -11533.140963        0.1426
MDMin:   46 22:28:13   -11533.173898        0.2366
MDMin:   47 22:28:25   -11533.210241        0.7165
MDMin:   48 22:28:38   -11533.222856        1.0345
MDMin:   49 22:28:51   -11533.264477        0.1558
MDMin:   50 22:29:04   -11533.289711        0.2151
MDMin:   51 22:29:17   -11533.320412        0.6027
MDMin:   52 22:29:30   -11533.330814        0.9497
MDMin:   53 22:29:43   -11533.365993        0.2229
MDMin:   54 22:29:56   -11533.384248        0.2131
MDMin:   55 22:30:08   -11533.408357        0.4907
MDMin:   56 22:30:22   -11533.419435        0.8101
MDMin:   57 22:30:35   -11533.446190        0.3104
MDMin:   58 22:30:48   -11533.460715        0.1863
MDMin:   59 22:31:01   -11533.481054        0.3682
MDMin:   60 22:31:14   -11533.492340        0.7249
MDMin:   61 22:31:27   -11533.513116        0.4255
MDMin:   62 22:31:40   -11533.526551        0.1136
MDMin:   63 22:31:53   -11533.545311        0.2173
MDMin:   64 22:32:06   -11533.560833        0.6292
MDMin:   65 22:32:20   -11533.572540        0.6500
MDMin:   66 22:32:33   -11533.590558        0.0638
MDMin:   67 22:32:46   -11533.606829        0.1190
MDMin:   68 22:32:59   -11533.627453        0.4254
MDMin:   69 22:33:12   -11533.628154        0.8487
MDMin:   70 22:33:25   -11533.653020        0.1802
MDMin:   71 22:33:38   -11533.661285        0.1036
MDMin:   72 22:33:51   -11533.675681        0.2403
MDMin:   73 22:34:04   -11533.682613        0.6312
MDMin:   74 22:34:18   -11533.695783        0.4195
MDMin:   75 22:34:31   -11533.705152        0.0430
       Step     Time          Energy         fmax
MDMin:    0 08:52:04   -11533.705152        0.0430
       Step     Time          Energy         fmax
MDMin:    0 11:13:17   -11533.705152        0.0430
