       Step     Time          Energy         fmax
MDMin:   59 17:36:43   -24797.896837        0.4077
MDMin:   60 17:37:00   -24798.360513        0.5485
MDMin:   61 17:37:16   -24798.768110        0.2844
MDMin:   62 17:37:32   -24799.143749        0.2536
MDMin:   63 17:37:49   -24799.606269        0.3296
MDMin:   64 17:38:05   -24800.016141        0.4914
MDMin:   65 17:38:21   -24800.361857        0.3276
MDMin:   66 17:38:38   -24800.652429        0.2212
MDMin:   67 17:38:54   -24801.009904        0.2529
MDMin:   68 17:39:10   -24801.381113        0.3992
MDMin:   69 17:39:27   -24801.669278        0.3986
MDMin:   70 17:39:43   -24801.916877        0.1843
MDMin:   71 17:40:00   -24802.192520        0.1861
MDMin:   72 17:40:16   -24802.530225        0.3057
MDMin:   73 17:40:33   -24802.781630        0.4429
MDMin:   74 17:40:50   -24803.012602        0.1819
MDMin:   75 17:41:06   -24803.217018        0.1558
MDMin:   76 17:41:23   -24803.487830        0.2370
MDMin:   77 17:41:40   -24803.716180        0.3879
MDMin:   78 17:41:56   -24803.908454        0.2391
MDMin:   79 17:42:13   -24804.056740        0.1318
MDMin:   80 17:42:29   -24804.255255        0.1652
       Step     Time          Energy         fmax
MDMin:    0 17:54:14   -24804.255255        0.1652
MDMin:    1 17:54:30   -24804.317446        0.0866
MDMin:    2 17:54:46   -24804.480108        0.0832
MDMin:    3 17:55:02   -24804.726790        0.1367
MDMin:    4 17:55:41   -24804.969271        0.3313
MDMin:    5 17:55:57   -24805.091005        0.3764
MDMin:    6 17:56:13   -24805.201228        0.1388
MDMin:    7 17:56:29   -24805.338727        0.1674
MDMin:    8 17:56:45   -24805.472752        0.2471
MDMin:    9 17:57:00   -24805.582021        0.2152
MDMin:   10 17:57:17   -24805.675052        0.1175
MDMin:   11 17:57:32   -24805.782664        0.1266
MDMin:   12 17:57:48   -24805.904330        0.1968
MDMin:   13 17:58:04   -24805.996946        0.2413
MDMin:   14 17:58:20   -24806.080447        0.1016
MDMin:   15 17:58:36   -24806.164179        0.0984
MDMin:   16 17:58:52   -24806.270030        0.1532
MDMin:   17 17:59:08   -24806.351809        0.2359
MDMin:   18 17:59:24   -24806.426455        0.1085
MDMin:   19 17:59:39   -24806.488536        0.0851
MDMin:   20 17:59:55   -24806.570557        0.1173
MDMin:   21 18:00:11   -24806.644582        0.1907
MDMin:   22 18:00:27   -24806.705092        0.1362
MDMin:   23 18:00:43   -24806.753192        0.0678
MDMin:   24 18:00:59   -24806.815046        0.0789
MDMin:   25 18:01:15   -24806.885985        0.1344
MDMin:   26 18:01:32   -24806.934401        0.1984
MDMin:   27 18:01:48   -24806.980979        0.0628
MDMin:   28 18:02:04   -24807.028982        0.0929
MDMin:   29 18:02:21   -24807.093339        0.2536
MDMin:   30 18:02:37   -24807.132314        0.6069
MDMin:   31 18:02:54   -24807.178712        0.1779
MDMin:   32 18:03:10   -24807.210467        0.1769
MDMin:   33 18:03:26   -24807.253531        0.3623
MDMin:   34 18:03:42   -24807.283249        0.6739
MDMin:   35 18:03:58   -24807.316801        0.2404
MDMin:   36 18:04:15   -24807.341286        0.1803
MDMin:   37 18:04:31   -24807.374707        0.3158
MDMin:   38 18:04:47   -24807.401412        0.5797
MDMin:   39 18:05:04   -24807.427944        0.3111
MDMin:   40 18:05:20   -24807.447799        0.1598
MDMin:   41 18:05:36   -24807.474561        0.2422
MDMin:   42 18:05:53   -24807.500145        0.4855
MDMin:   43 18:06:09   -24807.521021        0.4136
MDMin:   44 18:06:25   -24807.538843        0.1071
MDMin:   45 18:06:41   -24807.561258        0.1506
MDMin:   46 18:06:58   -24807.588505        0.3698
MDMin:   47 18:07:14   -24807.603465        0.5813
MDMin:   48 18:07:30   -24807.623873        0.0485
       Step     Time          Energy         fmax
MDMin:    0 14:03:09    25912.159946        0.3648
MDMin:    1 14:03:20    25908.733710        0.2955
MDMin:    2 14:03:31    25902.437724        0.2787
MDMin:    3 14:03:43    25897.097598        0.2458
MDMin:    4 14:03:54    25893.904764        0.6728
MDMin:    5 14:04:05    25892.446311        0.6835
MDMin:    6 14:04:16    25891.894872        0.1889
MDMin:    7 14:04:27    25891.034991        0.2238
MDMin:    8 14:04:39    25890.126467        0.4052
MDMin:    9 14:04:50    25889.605305        0.8500
MDMin:   10 14:05:01    25889.108377        0.2732
MDMin:   11 14:05:12    25888.687813        0.4529
MDMin:   12 14:05:23    25888.244754        1.2241
MDMin:   13 14:05:34    25888.018405        1.8435
MDMin:   14 14:05:46    25887.730890        0.1327
MDMin:   15 14:05:57    25887.441078        0.1944
MDMin:   16 14:06:08    25887.048443        0.6719
MDMin:   17 14:06:19    25886.924366        2.1620
MDMin:   18 14:06:30    25886.608944        0.3268
MDMin:   19 14:06:42    25886.482574        0.3509
MDMin:   20 14:06:53    25886.306347        0.8061
MDMin:   21 14:07:04    25886.215893        1.6234
MDMin:   22 14:07:15    25886.068899        0.4215
MDMin:   23 14:07:26    25885.982873        0.3330
MDMin:   24 14:07:37    25885.862872        0.6718
MDMin:   25 14:07:49    25885.788542        1.2891
MDMin:   26 14:08:00    25885.689255        0.4772
MDMin:   27 14:08:11    25885.627796        0.2894
MDMin:   28 14:08:22    25885.541640        0.5180
MDMin:   29 14:08:33    25885.478005        1.0420
MDMin:   30 14:08:45    25885.408382        0.5733
MDMin:   31 14:08:56    25885.361989        0.2011
MDMin:   32 14:09:07    25885.296512        0.3296
MDMin:   33 14:09:18    25885.233295        0.8158
MDMin:   34 14:09:29    25885.189787        0.8122
MDMin:   35 14:09:41    25885.145795        0.0324
       Step     Time          Energy         fmax
MDMin:    0 14:38:08    25885.145795        0.0324
