       Step     Time          Energy         fmax
MDMin:   40 18:01:44   -18380.350087        0.1978
MDMin:   41 18:01:55   -18380.356740        0.3744
MDMin:   42 18:02:07   -18380.365469        0.0852
MDMin:   43 18:02:18   -18380.371826        0.0816
MDMin:   44 18:02:29   -18380.380559        0.1703
MDMin:   45 18:02:41   -18380.386296        0.3231
MDMin:   46 18:02:52   -18380.393152        0.1046
MDMin:   47 18:03:04   -18380.397956        0.0785
MDMin:   48 18:03:15   -18380.404596        0.1422
MDMin:   49 18:03:26   -18380.409696        0.2676
MDMin:   50 18:03:38   -18380.414938        0.1341
MDMin:   51 18:03:49   -18380.418702        0.0685
MDMin:   52 18:04:00   -18380.423862        0.1069
MDMin:   53 18:04:12   -18380.428669        0.2193
MDMin:   54 18:04:23   -18380.432624        0.1796
MDMin:   55 18:04:35   -18380.435904        0.0421
       Step     Time          Energy         fmax
MDMin:    0 14:03:40    19296.317624        0.3591
MDMin:    1 14:03:49    19293.659793        0.2855
MDMin:    2 14:03:57    19288.854376        0.2684
MDMin:    3 14:04:05    19284.872692        0.2514
MDMin:    4 14:04:13    19282.611522        0.6334
MDMin:    5 14:04:22    19281.426481        0.5260
MDMin:    6 14:04:30    19280.979092        0.1547
MDMin:    7 14:04:39    19280.298192        0.2178
MDMin:    8 14:04:47    19279.456218        0.8757
MDMin:    9 14:04:55    19279.264249        3.1514
MDMin:   10 14:05:04    19278.632118        0.2634
MDMin:   11 14:05:12    19278.356947        0.3595
MDMin:   12 14:05:20    19278.043270        1.0307
MDMin:   13 14:05:29    19277.918515        1.9609
MDMin:   14 14:05:37    19277.691704        0.1331
MDMin:   15 14:05:45    19277.513842        0.1838
MDMin:   16 14:05:54    19277.265770        0.5963
MDMin:   17 14:06:02    19277.174977        2.0368
MDMin:   18 14:06:11    19276.982316        0.4579
MDMin:   19 14:06:19    19276.923766        0.1226
MDMin:   20 14:06:27    19276.815218        0.2224
MDMin:   21 14:06:36    19276.684730        0.7445
MDMin:   22 14:06:44    19276.659066        1.5540
MDMin:   23 14:06:52    19276.551826        0.1291
MDMin:   24 14:07:01    19276.475680        0.2697
MDMin:   25 14:07:09    19276.405135        0.8443
MDMin:   26 14:07:18    19276.367630        0.9024
MDMin:   27 14:07:26    19276.323581        0.1200
MDMin:   28 14:07:34    19276.273274        0.2296
MDMin:   29 14:07:43    19276.224378        0.6752
MDMin:   30 14:07:51    19276.198183        0.7540
MDMin:   31 14:07:59    19276.166989        0.1009
MDMin:   32 14:08:08    19276.130758        0.1905
MDMin:   33 14:08:16    19276.094709        0.5612
MDMin:   34 14:08:25    19276.076287        0.6579
MDMin:   35 14:08:33    19276.052834        0.0838
MDMin:   36 14:08:41    19276.026345        0.1592
MDMin:   37 14:08:50    19275.999609        0.4739
MDMin:   38 14:08:58    19275.986487        0.5735
MDMin:   39 14:09:07    19275.968895        0.0751
MDMin:   40 14:09:15    19275.949449        0.1428
MDMin:   41 14:09:23    19275.930380        0.4161
MDMin:   42 14:09:32    19275.920038        0.4672
MDMin:   43 14:09:40    19275.907812        0.0573
MDMin:   44 14:09:49    19275.893469        0.1071
MDMin:   45 14:09:57    19275.878026        0.3264
MDMin:   46 14:10:05    19275.871723        0.4609
MDMin:   47 14:10:14    19275.860903        0.0559
MDMin:   48 14:10:22    19275.850140        0.1085
MDMin:   49 14:10:30    19275.839864        0.3150
MDMin:   50 14:10:39    19275.833916        0.3332
MDMin:   51 14:10:47    19275.827493        0.0417
       Step     Time          Energy         fmax
MDMin:    0 14:38:05    19275.827493        0.0417
