       Step     Time          Energy         fmax
MDMin:   53 20:40:34   -40557.825352        0.5305
MDMin:   54 20:41:24   -40563.054144        0.2434
MDMin:   55 20:42:14   -40568.010650        0.2337
MDMin:   56 20:43:05   -40574.244720        0.2556
MDMin:   57 20:43:55   -40580.576279        0.4792
MDMin:   58 20:44:46   -40585.643239        0.4136
MDMin:   59 20:45:36   -40589.933859        0.2262
MDMin:   60 20:46:27   -40594.831159        0.1892
MDMin:   61 20:47:17   -40600.898847        0.3515
MDMin:   62 20:48:07   -40606.218539        0.5018
MDMin:   63 20:48:58   -40610.574968        0.3383
MDMin:   64 20:49:48   -40614.310622        0.1750
MDMin:   65 20:50:38   -40619.097171        0.2483
MDMin:   66 20:51:29   -40624.483468        0.3684
MDMin:   67 20:52:19   -40628.751836        0.5187
MDMin:   68 20:53:09   -40632.383976        0.1851
MDMin:   69 20:54:00   -40636.090530        0.1932
MDMin:   70 20:54:50   -40640.917253        0.2531
MDMin:   71 20:55:41   -40645.461393        0.4887
MDMin:   72 20:56:31   -40649.025266        0.3402
MDMin:   73 20:57:22   -40651.933270        0.1675
MDMin:   74 20:58:12   -40655.607240        0.1597
MDMin:   75 20:59:02   -40660.213963        0.3093
MDMin:   76 20:59:53   -40663.992517        0.4708
MDMin:   77 21:00:43   -40667.142089        0.2452
MDMin:   78 21:01:33   -40669.802953        0.1457
MDMin:   79 21:02:24   -40673.385588        0.2095
MDMin:   80 21:03:14   -40677.295548        0.3243
       Step     Time          Energy         fmax
MDMin:    0 21:24:02   -40677.295548        0.3243
MDMin:    1 21:24:52   -40678.559085        0.1553
MDMin:    2 21:25:42   -40681.201234        0.1468
MDMin:    3 21:26:33   -40684.819601        0.1951
MDMin:    4 21:27:23   -40688.385704        0.4015
MDMin:    5 21:28:13   -40691.024984        0.3222
MDMin:    6 21:29:03   -40693.138109        0.1091
MDMin:    7 21:29:53   -40695.815756        0.1091
MDMin:    8 21:30:44   -40699.504622        0.2001
MDMin:    9 21:31:34   -40702.826259        0.3927
MDMin:   10 21:32:24   -40705.222193        0.3098
MDMin:   11 21:33:14   -40706.913913        0.0721
MDMin:   12 21:34:05   -40709.342907        0.0738
MDMin:   13 21:34:55   -40712.892019        0.1145
MDMin:   14 21:35:45   -40716.822721        0.3026
MDMin:   15 21:36:35   -40718.636266        0.4998
MDMin:   16 21:37:25   -40720.661503        0.1583
MDMin:   17 21:38:16   -40722.756044        0.1940
MDMin:   18 21:39:06   -40724.828459        0.2436
MDMin:   19 21:39:56   -40726.627027        0.2266
MDMin:   20 21:40:47   -40728.252861        0.1533
MDMin:   21 21:41:37   -40730.030753        0.1581
MDMin:   22 21:42:27   -40731.984380        0.2060
MDMin:   23 21:43:17   -40733.729851        0.2422
MDMin:   24 21:44:07   -40735.257972        0.1659
MDMin:   25 21:44:58   -40736.753974        0.1383
MDMin:   26 21:45:48   -40738.483921        0.1681
MDMin:   27 21:46:38   -40740.186113        0.2211
MDMin:   28 21:47:28   -40741.647248        0.1975
MDMin:   29 21:48:18   -40742.959151        0.1305
MDMin:   30 21:49:09   -40744.418124        0.1368
MDMin:   31 21:49:59   -40746.036048        0.1819
MDMin:   32 21:50:49   -40747.460524        0.2193
MDMin:   33 21:51:39   -40748.700987        0.1402
MDMin:   34 21:52:29   -40749.917279        0.1202
MDMin:   35 21:53:20   -40751.349720        0.1448
MDMin:   36 21:54:11   -40752.750545        0.2033
MDMin:   37 21:55:01   -40753.939642        0.1702
MDMin:   38 21:55:52   -40754.998459        0.1139
MDMin:   39 21:56:43   -40756.197415        0.1142
MDMin:   40 21:57:33   -40757.541209        0.1662
MDMin:   41 21:58:24   -40758.706162        0.1921
MDMin:   42 21:59:15   -40759.715908        0.1239
MDMin:   43 22:00:06   -40760.705529        0.0986
MDMin:   44 22:00:57   -40761.893987        0.1316
MDMin:   45 22:01:47   -40763.050281        0.1758
MDMin:   46 22:02:38   -40764.020554        0.1568
MDMin:   47 22:03:29   -40764.875540        0.0917
MDMin:   48 22:04:20   -40765.861363        0.1026
MDMin:   49 22:05:10   -40766.981524        0.1394
MDMin:   50 22:06:01   -40767.937615        0.1828
MDMin:   51 22:06:52   -40768.763199        0.0999
MDMin:   52 22:07:42   -40769.568158        0.0887
MDMin:   53 22:08:33   -40770.555221        0.1077
MDMin:   54 22:09:24   -40771.513865        0.1671
MDMin:   55 22:10:14   -40772.308324        0.1314
MDMin:   56 22:11:05   -40772.999436        0.0824
MDMin:   57 22:11:56   -40773.809440        0.0812
MDMin:   58 22:12:46   -40774.747336        0.1298
MDMin:   59 22:13:37   -40775.536489        0.1562
MDMin:   60 22:14:27   -40776.215969        0.0921
MDMin:   61 22:15:18   -40776.869212        0.0700
MDMin:   62 22:16:09   -40777.688048        0.0996
MDMin:   63 22:16:59   -40778.487681        0.1393
MDMin:   64 22:17:50   -40779.140708        0.1289
MDMin:   65 22:18:41   -40779.700830        0.0650
MDMin:   66 22:19:31   -40780.364786        0.0737
MDMin:   67 22:20:22   -40781.154227        0.1061
MDMin:   68 22:21:13   -40781.811593        0.1585
MDMin:   69 22:22:03   -40782.376076        0.0768
MDMin:   70 22:22:54   -40782.903032        0.0643
MDMin:   71 22:23:45   -40783.578655        0.0810
MDMin:   72 22:24:36   -40784.251080        0.1358
MDMin:   73 22:25:26   -40784.790097        0.1141
MDMin:   74 22:26:17   -40785.247314        0.0582
MDMin:   75 22:27:08   -40785.789120        0.0586
MDMin:   76 22:27:59   -40786.456787        0.0970
MDMin:   77 22:28:49   -40787.012587        0.1388
MDMin:   78 22:29:40   -40787.486527        0.0745
MDMin:   79 22:30:31   -40787.906528        0.0529
MDMin:   80 22:31:21   -40788.457096        0.0703
       Step     Time          Energy         fmax
MDMin:    0 08:30:36   -40788.457096        0.0703
MDMin:    1 08:31:27   -40788.618309        0.0373
       Step     Time          Energy         fmax
MDMin:    0 17:03:47   -40788.618309        0.0373
