       Step     Time          Energy         fmax
MDMin:    0 19:55:19    -9849.817194        2.0629
MDMin:    1 19:55:36    -9876.806983        1.8393
MDMin:    2 19:55:52    -9939.189318        1.0869
MDMin:    3 19:56:09   -10005.453168        0.7188
MDMin:    4 19:56:26   -10065.122776        0.8150
MDMin:    5 19:56:42   -10116.280188        1.2286
MDMin:    6 19:56:59   -10136.818681        1.9890
MDMin:    7 19:57:16   -10150.745822        1.5419
MDMin:    8 19:57:32   -10166.352070        0.4614
MDMin:    9 19:57:49   -10179.314996        0.4275
MDMin:   10 19:58:06   -10193.064773        0.4210
MDMin:   11 19:58:22   -10205.044066        0.6130
MDMin:   12 19:58:39   -10214.578242        0.4170
MDMin:   13 19:58:55   -10223.025308        0.3851
MDMin:   14 19:59:12   -10232.654862        0.3703
MDMin:   15 19:59:29   -10242.802874        0.5505
MDMin:   16 19:59:45   -10251.123840        0.5773
MDMin:   17 20:00:02   -10257.935196        0.3894
MDMin:   18 20:00:18   -10264.668658        0.3269
MDMin:   19 20:00:35   -10272.725649        0.4113
MDMin:   20 20:00:52   -10280.452215        0.5752
MDMin:   21 20:01:08   -10286.517618        0.4906
MDMin:   22 20:01:25   -10291.530638        0.3031
MDMin:   23 20:01:42   -10297.272700        0.2875
MDMin:   24 20:01:58   -10304.114436        0.4202
MDMin:   25 20:02:15   -10309.984875        0.5837
MDMin:   26 20:02:32   -10314.620300        0.3876
MDMin:   27 20:02:49   -10318.563487        0.2414
MDMin:   28 20:03:05   -10323.526905        0.2881
MDMin:   29 20:03:22   -10329.025331        0.4125
MDMin:   30 20:03:39   -10333.275072        0.5327
MDMin:   31 20:03:55   -10336.759566        0.2222
MDMin:   32 20:04:12   -10340.237521        0.2111
MDMin:   33 20:04:29   -10344.743611        0.2716
MDMin:   34 20:04:46   -10348.984841        0.4502
MDMin:   35 20:05:02   -10352.122772        0.3731
MDMin:   36 20:05:19   -10354.563183        0.1645
MDMin:   37 20:05:36   -10357.625660        0.1635
MDMin:   38 20:05:52   -10361.617605        0.2588
MDMin:   39 20:06:09   -10365.006390        0.4717
MDMin:   40 20:06:26   -10367.532679        0.2962
MDMin:   41 20:06:42   -10369.335517        0.1261
MDMin:   42 20:06:59   -10371.844658        0.1409
MDMin:   43 20:07:15   -10375.116818        0.2207
MDMin:   44 20:07:32   -10377.778480        0.4322
MDMin:   45 20:07:49   -10379.803230        0.2306
MDMin:   46 20:08:05   -10381.188953        0.1127
MDMin:   47 20:08:22   -10383.176873        0.1231
MDMin:   48 20:08:39   -10385.743223        0.1974
MDMin:   49 20:08:55   -10387.746637        0.4079
MDMin:   50 20:09:12   -10389.339596        0.1758
MDMin:   51 20:09:29   -10390.459055        0.1088
MDMin:   52 20:09:45   -10392.061084        0.1175
MDMin:   53 20:10:02   -10393.985227        0.2263
MDMin:   54 20:10:19   -10395.337947        0.3143
MDMin:   55 20:10:35   -10396.519490        0.1031
MDMin:   56 20:10:52   -10397.597138        0.0870
MDMin:   57 20:11:08   -10399.111235        0.1436
MDMin:   58 20:11:25   -10400.570823        0.2406
MDMin:   59 20:11:41   -10401.528690        0.2738
MDMin:   60 20:11:58   -10402.245064        0.0733
MDMin:   61 20:12:14   -10403.210924        0.0716
MDMin:   62 20:12:31   -10404.638242        0.0697
MDMin:   63 20:12:47   -10406.458301        0.0670
MDMin:   64 20:13:04   -10408.528585        0.1487
MDMin:   65 20:13:20   -10409.375136        0.6994
MDMin:   66 20:13:37   -10410.632470        0.1300
MDMin:   67 20:13:53   -10411.336554        0.1725
MDMin:   68 20:14:10   -10411.905551        0.2657
MDMin:   69 20:14:27   -10412.382452        0.1168
MDMin:   70 20:14:43   -10412.826778        0.1091
MDMin:   71 20:15:00   -10413.390897        0.1286
MDMin:   72 20:15:16   -10413.930613        0.2300
MDMin:   73 20:15:33   -10414.351182        0.1686
MDMin:   74 20:15:49   -10414.695824        0.0907
MDMin:   75 20:16:06   -10415.112571        0.0857
MDMin:   76 20:16:22   -10415.621716        0.1548
MDMin:   77 20:16:39   -10416.024523        0.2080
MDMin:   78 20:16:55   -10416.363870        0.1058
MDMin:   79 20:17:12   -10416.658299        0.0714
MDMin:   80 20:17:28   -10417.049018        0.1070
       Step     Time          Energy         fmax
MDMin:    0 21:23:28   -10417.049018        0.1070
MDMin:    1 21:23:44   -10417.156317        0.0566
MDMin:    2 21:24:01   -10417.431508        0.0444
       Step     Time          Energy         fmax
MDMin:    0 08:30:03   -10417.431508        0.0444
       Step     Time          Energy         fmax
MDMin:    0 17:03:09   -10417.431508        0.0444
