       Step     Time          Energy         fmax
MDMin:    0 19:55:05     1514.622647        2.0629
MDMin:    1 19:55:07     1508.052815        1.8393
MDMin:    2 19:55:09     1493.090555        1.0861
MDMin:    3 19:55:11     1478.055080        0.7275
MDMin:    4 19:55:13     1465.825252        0.8383
MDMin:    5 19:55:15     1458.407384        1.2245
MDMin:    6 19:55:17     1455.262410        0.6525
MDMin:    7 19:55:19     1454.039478        0.3357
MDMin:    8 19:55:21     1452.356666        0.2702
MDMin:    9 19:55:23     1450.398675        0.2374
MDMin:   10 19:55:25     1448.785559        0.4526
MDMin:   11 19:55:27     1448.706647        0.8164
MDMin:   12 19:55:29     1448.104309        0.3305
MDMin:   13 19:55:31     1447.847417        0.4839
MDMin:   14 19:55:33     1447.664891        0.2455
MDMin:   15 19:55:35     1447.469271        0.1689
MDMin:   16 19:55:37     1447.319124        0.1764
MDMin:   17 19:55:39     1447.185346        0.1179
MDMin:   18 19:55:41     1447.062044        0.1841
MDMin:   19 19:55:43     1446.967721        0.1433
MDMin:   20 19:55:44     1446.895238        0.1212
MDMin:   21 19:55:46     1446.829917        0.0818
MDMin:   22 19:55:48     1446.763735        0.1278
MDMin:   23 19:55:50     1446.712644        0.1216
MDMin:   24 19:55:52     1446.673250        0.0871
MDMin:   25 19:55:54     1446.639067        0.0584
MDMin:   26 19:55:56     1446.600859        0.0861
MDMin:   27 19:55:58     1446.569302        0.1013
MDMin:   28 19:56:00     1446.545156        0.0752
MDMin:   29 19:56:02     1446.525931        0.0444
       Step     Time          Energy         fmax
MDMin:    0 21:25:36     1446.525931        0.0444
       Step     Time          Energy         fmax
MDMin:    0 08:29:28     1446.525931        0.0444
       Step     Time          Energy         fmax
MDMin:    0 17:02:55     1446.525931        0.0444
