       Step     Time          Energy         fmax
MDMin:   36 18:07:13   -32581.567582        0.2354
MDMin:   37 18:07:35   -32581.625288        0.2245
MDMin:   38 18:07:56   -32581.688224        0.3295
MDMin:   39 18:08:18   -32581.746929        0.5205
MDMin:   40 18:08:39   -32581.798341        0.4682
MDMin:   41 18:09:01   -32581.844328        0.3232
MDMin:   42 18:09:22   -32581.894270        0.3984
MDMin:   43 18:09:43   -32581.943168        0.5883
MDMin:   44 18:10:05   -32581.986646        0.5183
MDMin:   45 18:10:26   -32582.026293        0.3059
MDMin:   46 18:10:48   -32582.069513        0.3594
MDMin:   47 18:11:09   -32582.113608        0.5579
MDMin:   48 18:11:30   -32582.151731        0.5348
MDMin:   49 18:11:52   -32582.187006        0.2754
MDMin:   50 18:12:13   -32582.224786        0.3139
MDMin:   51 18:12:35   -32582.265126        0.5202
MDMin:   52 18:12:56   -32582.298475        0.5525
MDMin:   53 18:13:17   -32582.330315        0.2435
MDMin:   54 18:13:39   -32582.363390        0.2713
MDMin:   55 18:14:00   -32582.400532        0.4815
MDMin:   56 18:14:22   -32582.429534        0.5710
MDMin:   57 18:14:43   -32582.458667        0.2132
MDMin:   58 18:15:04   -32582.487625        0.2337
MDMin:   59 18:15:26   -32582.521840        0.4417
MDMin:   60 18:15:47   -32582.546950        0.5855
MDMin:   61 18:16:09   -32582.573852        0.1892
MDMin:   62 18:16:30   -32582.599101        0.2033
MDMin:   63 18:16:51   -32582.630301        0.4018
MDMin:   64 18:17:13   -32582.652091        0.5880
MDMin:   65 18:17:34   -32582.676857        0.1768
MDMin:   66 18:17:55   -32582.698627        0.1824
MDMin:   67 18:18:17   -32582.726418        0.3639
MDMin:   68 18:18:38   -32582.745558        0.5700
MDMin:   69 18:18:59   -32582.767888        0.1787
MDMin:   70 18:19:21   -32582.786396        0.1707
MDMin:   71 18:19:42   -32582.810442        0.3290
MDMin:   72 18:20:04   -32582.827550        0.5310
MDMin:   73 18:20:26   -32582.847107        0.1935
MDMin:   74 18:20:47   -32582.862733        0.1642
MDMin:   75 18:21:09   -32582.883139        0.2943
MDMin:   76 18:21:30   -32582.898667        0.4811
MDMin:   77 18:21:52   -32582.915482        0.2183
MDMin:   78 18:22:13   -32582.928747        0.1572
MDMin:   79 18:22:35   -32582.945999        0.2563
MDMin:   80 18:22:57   -32582.960326        0.4315
       Step     Time          Energy         fmax
MDMin:    0 19:16:20   -32582.960326        0.4315
MDMin:    1 19:16:41   -32582.971632        0.0751
MDMin:    2 19:17:01   -32582.988686        0.1272
MDMin:    3 19:17:22   -32583.008543        0.3537
MDMin:    4 19:17:43   -32583.018111        0.5359
MDMin:    5 19:18:04   -32583.033039        0.0104
       Step     Time          Energy         fmax
MDMin:    0 14:03:13    33895.121647        0.3653
MDMin:    1 14:03:28    33890.821717        0.2986
MDMin:    2 14:03:42    33882.763388        0.2862
MDMin:    3 14:03:57    33875.609917        0.2543
MDMin:    4 14:04:12    33870.841928        0.6585
MDMin:    5 14:04:27    33869.066241        0.7833
MDMin:    6 14:04:42    33868.010830        0.2306
MDMin:    7 14:04:57    33866.727600        0.3280
MDMin:    8 14:05:12    33865.650634        0.4650
MDMin:    9 14:05:27    33864.839045        0.5722
MDMin:   10 14:05:43    33864.183680        0.4447
MDMin:   11 14:05:58    33863.578182        0.4864
MDMin:   12 14:06:13    33863.003234        0.6951
MDMin:   13 14:06:28    33862.522004        0.6830
MDMin:   14 14:06:44    33862.098343        0.4407
MDMin:   15 14:06:59    33861.676814        0.5056
MDMin:   16 14:07:14    33861.265042        0.7855
MDMin:   17 14:07:29    33860.924663        0.8117
MDMin:   18 14:07:44    33860.623999        0.4761
MDMin:   19 14:07:59    33860.321313        0.6018
MDMin:   20 14:08:14    33860.029621        1.0938
MDMin:   21 14:08:29    33859.789433        1.1954
MDMin:   22 14:08:44    33859.574718        0.6427
MDMin:   23 14:08:59    33859.357858        0.7985
MDMin:   24 14:09:14    33859.149393        1.4129
MDMin:   25 14:09:29    33858.971496        1.3176
MDMin:   26 14:09:44    33858.807307        0.5112
MDMin:   27 14:09:59    33858.632423        0.6673
MDMin:   28 14:10:15    33858.458028        1.3390
MDMin:   29 14:10:30    33858.321396        1.3256
MDMin:   30 14:10:45    33858.185087        0.3199
MDMin:   31 14:11:00    33858.036458        0.4601
MDMin:   32 14:11:15    33857.869902        1.1550
MDMin:   33 14:11:30    33857.778620        1.5250
MDMin:   34 14:11:45    33857.645775        0.1144
MDMin:   35 14:12:01    33857.516705        0.1852
MDMin:   36 14:12:16    33857.330413        0.6116
MDMin:   37 14:12:31    33857.271683        1.9409
MDMin:   38 14:12:47    33857.105471        0.4692
MDMin:   39 14:13:02    33857.051807        0.1151
MDMin:   40 14:13:17    33856.948361        0.2235
MDMin:   41 14:13:32    33856.819670        0.7610
MDMin:   42 14:13:47    33856.792726        1.6057
MDMin:   43 14:14:02    33856.677017        0.0324
       Step     Time          Energy         fmax
MDMin:    0 14:38:11    33856.677017        0.0324
